fold,model,mode,R2,RMSE,MAE,time_s
12,ElasticNet,default,0.2792737324858966,0.6061063462840796,0.5289581807334008,0.0
12,ElasticNet,bo,0.023268380253603116,0.7055881521220333,0.6103404701188921,0.07950711250305176
12,SVR,default,-0.20897559406190447,0.7850049999389141,0.5968891907431054,0.0
12,SVR,bo,0.5662275344704314,0.4702130158162552,0.4160007613564149,0.1758573055267334
12,KNN,default,0.6717401231364193,0.4090463833916128,0.34072409434314466,0.0
12,KNN,bo,0.6692847786649458,0.41057334226488007,0.32710601798011796,0.158888578414917
12,RF,default,0.7074339818217543,0.3861673896989443,0.29138168514693225,0.07634329795837402
12,RF,bo,0.7236629964819588,0.37530398693031863,0.29624447774084145,5.796212911605835
12,GBR,default,0.6568577981160053,0.41821607606431266,0.29368563452287366,0.03189659118652344
12,GBR,bo,0.6821930443908669,0.4024809737890922,0.2916599639546302,4.997990846633911
12,XGBoost,default,0.6708849505763443,0.40957885436708275,0.2865616554489395,0.09753012657165527
12,XGBoost,bo,0.6743519186703465,0.4074158474070782,0.31040760520299837,3.4240894317626953
